make_model_ordinal,price,type_ordinal,warranty_ordinal,mileage,gearbox_ordinal,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,comfort_&_convenience,entertainment_&_media,safety_&_security,empty_weight,general_inspection,full_service_history,non_smoker_vehicle,emission_class,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,Compact,Convertible,Coupe,Off-Road/Pick-up,Sedan,Station wagon
325,21999.0,0,1,63226.0,1,1,1,1968.0,7.0,154.0,2,Premium,Plus,Safety Premium Package,1490.0,New,1,Yes,Euro 6,0,1.0,1,4.0,110.0,4.9,0,0,0,0,0,1
326,32980.0,2,0,1190.0,1,0,1,1498.0,6.0,116.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,1,1.0,1,0.0,110.0,5.1,0,0,0,0,0,1
325,20900.0,0,0,73667.0,1,1,1,1598.0,6.0,103.0,1,Standard,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,4.0,85.0,4.1,0,0,0,0,0,1
326,23990.0,1,0,9.0,0,0,1,999.0,6.0,106.0,1,Standard,Plus,Safety Premium Package,1229.0,New,0,Yes,Euro 6,0,1.0,1,0.0,81.0,4.7,0,0,0,0,0,1
328,7999.0,0,0,194400.0,0,0,1,999.0,5.0,109.0,1,Standard,Standard,Safety Premium Package,1152.0,New,1,No,Euro 6,0,1.0,1,3.0,55.0,4.8,0,0,0,0,0,1
328,14990.0,0,0,43988.0,0,0,1,999.0,5.0,111.0,1,Standard,Plus,Safety Premium Package,1152.0,New,1,Yes,Euro 6,0,1.0,1,4.0,55.0,4.9,0,0,0,0,0,1
325,26749.0,0,0,46750.0,1,1,1,1968.0,7.0,138.0,1,Standard,Plus,Safety Premium Package,1430.0,Not_passed,1,Yes,Euro 6,1,1.0,1,2.0,110.0,4.2,0,0,0,0,0,1
325,23350.0,0,1,66200.0,0,0,1,1498.0,6.0,116.0,1,Standard,Plus,Safety Premium Package,1280.0,Not_passed,0,Yes,Euro 6,0,1.0,1,2.0,110.0,4.9,0,0,0,0,0,1
331,24880.0,0,0,85650.0,1,1,1,1968.0,7.0,121.5,1,Premium,Plus,Safety Premium Package,1574.0,New,1,Yes,Euro 6,0,1.0,1,3.0,110.0,4.6,0,0,0,0,0,1
331,38949.0,0,0,21654.0,1,0,1,1984.0,7.0,168.0,2,Standard,Plus,Safety Premium Package,1667.0,New,1,Yes,Euro 6,1,1.0,0,3.0,200.0,7.1,0,0,0,0,0,1
325,23790.0,0,0,27469.0,1,1,1,1968.0,7.0,110.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,3.0,110.0,4.2,0,0,0,0,0,1
325,21670.0,0,1,81237.0,1,1,1,1968.0,7.0,114.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,4.0,110.0,4.3,0,0,0,0,0,1
325,21900.0,0,1,31481.0,0,0,1,1798.0,6.0,140.0,1,Premium,Standard,Safety Premium Package,1430.0,Outdated,1,Yes,Euro 6,0,1.0,0,5.0,132.0,6.1,0,0,0,0,0,1
325,16490.0,0,1,79900.0,0,1,1,1598.0,5.0,135.0,1,Standard,Plus,Safety Premium Package,1327.0,New,1,Yes,Euro 6,0,1.0,1,3.0,85.0,4.1,0,0,0,0,0,1
325,23975.0,0,1,46993.0,0,1,1,1968.0,6.0,112.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,3.0,110.0,5.1,0,0,0,0,0,1
326,18950.0,3,0,19330.0,0,0,1,999.0,6.0,111.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,1.0,81.0,4.9,0,0,0,0,0,1
325,17980.0,0,0,61891.0,0,0,1,1395.0,6.0,124.0,1,Standard,Standard,Safety Premium Package,1277.0,Outdated,1,Yes,Euro 6,0,1.0,0,5.0,110.0,5.3,0,0,0,0,0,1
331,32890.0,0,0,26500.0,1,1,1,1968.0,7.0,114.0,1,Standard,Plus,Safety Premium Package,1577.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.3,0,0,0,0,0,1
331,17900.0,0,0,102705.0,0,1,1,1968.0,7.0,103.0,1,Standard,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 5,0,2.0,1,7.0,103.0,4.6,0,0,0,0,0,1
325,39950.0,2,0,1500.0,1,0,1,1498.0,7.0,155.0,1,Premium,Plus,Safety Premium Package,1349.0,New,1,Yes,Euro 6,0,1.0,0,0.0,110.0,5.4,0,0,0,0,0,1
325,19940.0,0,0,104500.0,1,0,1,1984.0,7.0,141.0,2,Premium,Plus,Safety Premium Package,1474.0,New,1,Yes,Euro 6,0,1.0,1,4.0,140.0,6.0,0,0,0,0,0,1
331,21599.0,0,1,66750.0,0,1,1,1968.0,6.0,106.0,1,Standard,Plus,Safety Premium Package,1505.0,New,1,Yes,Euro 6,0,1.0,1,4.0,110.0,4.0,0,0,0,0,0,1
326,22950.0,3,0,24128.0,0,0,1,1498.0,6.0,108.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,2.0,110.0,4.8,0,0,0,0,0,1
325,20490.0,0,0,64680.0,1,0,1,1395.0,6.0,0.0,1,Standard,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,1,1.0,1,5.0,110.0,5.3,0,0,0,0,0,1
331,37490.0,0,0,29730.0,1,1,1,1968.0,7.0,122.0,1,Premium,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,1,1.0,1,2.0,147.0,4.6,0,0,0,0,0,1
325,20900.0,0,0,77798.0,0,1,1,1968.0,6.0,0.0,2,Standard,Plus,Safety Premium Package,1430.0,New,0,Yes,Euro 6,1,1.0,1,6.0,110.0,4.6,0,0,0,0,0,1
325,34600.0,0,0,14300.0,1,0,1,1498.0,7.0,155.0,1,Premium,Plus,Safety Premium Package,1349.0,New,1,Yes,Euro 6,0,1.0,0,0.0,110.0,5.4,0,0,0,0,0,1
331,40490.0,3,0,2025.0,1,1,1,1968.0,7.0,133.0,1,Premium,Plus,Safety Premium Package,1545.0,New,1,Yes,Euro 6,0,1.0,1,0.0,110.0,4.0,0,0,0,0,0,1
325,25790.0,0,1,54300.0,0,0,1,1984.0,6.0,149.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,No,Euro 6,0,1.0,0,4.0,169.0,6.5,0,0,0,0,0,1
325,19990.0,0,1,52040.0,0,1,1,1598.0,5.0,109.0,1,Standard,Plus,Safety Premium Package,1365.0,New,1,Yes,Euro 6,1,1.0,1,3.0,85.0,4.2,0,0,0,0,0,1
325,26970.0,0,0,65780.0,1,1,1,1968.0,7.0,98.0,1,Premium,Plus,Safety Premium Package,1473.0,Not_passed,0,Yes,Euro 6,0,1.0,1,2.0,110.0,3.7,0,0,0,0,0,1
325,22970.0,0,1,55891.0,1,1,1,1968.0,7.0,110.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,3.0,110.0,4.2,0,0,0,0,0,1
328,14890.0,0,0,47988.0,0,0,1,999.0,6.0,105.0,1,Standard,Plus,Safety Premium Package,1152.0,New,0,Yes,Euro 6,0,1.0,1,3.0,81.0,4.6,0,0,0,0,0,1
328,12490.0,0,0,86734.0,0,0,1,1197.0,5.0,107.0,1,Standard,Standard,Safety Premium Package,1058.0,New,1,Yes,Euro 6,0,1.0,1,5.0,66.0,4.7,0,0,0,0,0,1
325,36995.0,0,0,18500.0,0,0,1,1984.0,6.0,156.0,1,Standard,Plus,Safety Premium Package,1501.0,New,1,Yes,Euro 6,0,2.0,0,1.0,180.0,6.8,0,0,0,0,0,1
325,19650.0,0,1,69400.0,0,0,1,1498.0,6.0,119.0,1,Standard,Plus,Safety Premium Package,1292.0,New,0,Yes,Euro 6,0,1.0,1,4.0,110.0,5.0,0,0,0,0,0,1
328,7850.0,0,0,95240.0,0,0,1,999.0,5.0,107.0,1,Standard,Plus,Safety Premium Package,1079.0,New,1,Yes,Euro 6,0,3.0,1,6.0,55.0,4.7,0,0,0,0,0,1
331,26230.0,0,0,71142.0,1,1,1,1968.0,7.0,134.0,2,Premium,Plus,Safety Premium Package,1575.0,New,0,No,Euro 6,0,1.0,1,4.0,140.0,5.1,0,0,0,0,0,1
331,35970.0,0,0,34100.0,1,1,1,1968.0,7.0,122.0,1,Standard,Plus,Safety Premium Package,1598.0,New,1,Yes,Euro 6,0,1.0,1,1.0,147.0,4.6,0,0,0,0,0,1
325,21990.0,0,0,47080.0,0,0,1,1395.0,5.0,102.0,1,Premium,Plus,Safety Premium Package,1467.0,New,1,Yes,Euro 6,0,1.0,1,4.0,81.0,5.7,0,0,0,0,0,1
325,29800.0,0,1,48077.0,1,0,1,1984.0,7.0,146.0,1,Standard,Plus,Safety Premium Package,1487.0,New,1,Yes,Euro 6,1,1.0,0,4.0,180.0,6.4,0,0,0,0,0,1
325,38940.0,0,0,28611.0,1,1,1,1968.0,6.0,116.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,1.0,147.0,4.4,0,0,0,0,0,1
331,20990.0,0,0,59985.0,0,1,1,1968.0,6.0,117.0,1,Standard,Standard,Safety Premium Package,1575.0,New,1,Yes,Euro 6,0,1.0,1,3.0,110.0,4.4,0,0,0,0,0,1
325,15900.0,0,0,90192.0,0,1,1,1598.0,6.0,101.0,1,Standard,Standard,Safety Premium Package,1430.0,New,0,Yes,Euro 6,0,3.0,1,6.0,81.0,3.9,0,0,0,0,0,1
331,37790.0,2,0,9990.0,1,1,1,1968.0,7.0,114.0,1,Premium,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,0,1.0,1,0.0,110.0,4.3,0,0,0,0,0,1
325,37849.0,3,0,26900.0,1,1,1,1968.0,7.0,135.0,2,Standard,Plus,Safety Premium Package,1602.0,New,1,Yes,Euro 6,0,1.0,1,1.0,147.0,5.1,0,0,0,0,0,1
326,32980.0,3,0,2400.0,1,0,1,1498.0,6.0,116.0,1,Standard,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,0.0,110.0,5.1,0,0,0,0,0,1
331,32970.0,0,1,65739.0,1,1,1,1968.0,7.0,136.0,2,Premium,Plus,Safety Premium Package,1677.0,New,1,Yes,Euro 6,1,1.0,1,3.0,140.0,5.2,0,0,0,0,0,1
331,26900.0,0,0,50500.0,0,1,1,1968.0,6.0,115.0,1,Premium,Plus,Safety Premium Package,1575.0,New,0,Yes,Euro 6,0,1.0,1,3.0,110.0,4.4,0,0,0,0,0,1
325,16980.0,0,0,30241.0,0,1,1,1598.0,5.0,114.0,1,Standard,Standard,Safety Premium Package,1430.0,New,0,No,Euro 6,0,2.0,1,4.0,85.0,4.3,0,0,0,0,0,1
325,31970.0,3,0,18381.0,0,1,1,2000.0,6.0,104.0,1,Standard,Plus,Safety Premium Package,1431.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.0,0,0,0,0,0,1
325,33770.0,1,0,10.0,0,0,1,1498.0,6.0,114.0,1,Premium,Plus,Safety Premium Package,1347.0,New,0,No,Euro 6,0,1.0,1,0.0,110.0,5.0,0,0,0,0,0,1
325,19940.0,0,1,75278.0,1,1,1,1968.0,6.0,120.0,1,Standard,Plus,Safety Premium Package,1374.0,New,1,Yes,Euro 6,0,1.0,1,4.0,110.0,4.6,0,0,0,0,0,1
325,16990.0,0,1,70000.0,0,1,1,1598.0,5.0,99.0,1,Standard,Plus,Safety Premium Package,1327.0,New,0,No,Euro 6,0,2.0,1,5.0,81.0,3.8,0,0,0,0,0,1
328,14900.0,0,0,77405.0,0,1,1,1422.0,5.0,112.0,1,Premium,Plus,Safety Premium Package,1152.0,New,1,Yes,Euro 6,0,1.0,1,4.0,77.0,4.1,0,0,0,0,0,1
325,36890.0,0,0,23990.0,0,0,1,1984.0,6.0,141.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,1,1.0,1,1.0,180.0,6.0,0,0,0,0,0,1
325,38440.0,0,0,24500.0,0,0,1,1984.0,6.0,141.0,1,Premium Plus,Plus,Safety Premium Package,1504.0,New,1,Yes,Euro 6,1,1.0,1,1.0,180.0,6.0,0,0,0,0,0,1
331,34750.0,1,0,20.0,0,0,1,1498.0,6.0,119.0,1,Standard,Plus,Safety Premium Package,1485.0,New,0,Yes,Euro 6,0,1.0,1,0.0,110.0,5.2,0,0,0,0,0,1
325,32489.0,0,0,42534.0,1,0,1,1984.0,7.0,141.0,1,Premium,Plus,Safety Premium Package,1487.0,New,1,Yes,Euro 6,0,2.0,1,4.0,180.0,6.2,0,0,0,0,0,1
325,24990.0,0,0,23094.0,1,1,1,1968.0,7.0,100.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,No,Euro 6,0,1.0,1,3.0,110.0,4.2,0,0,0,0,0,1
331,40679.0,0,0,52317.0,1,1,1,1968.0,7.0,0.0,2,Standard,Plus,Safety Premium Package,1575.0,Not_passed,1,Yes,Euro 6,1,1.0,1,2.0,140.0,0.0,0,0,0,0,0,1
331,39979.0,0,0,38750.0,1,1,1,1968.0,7.0,172.0,2,Standard,Plus,Safety Premium Package,1685.0,Not_passed,1,Yes,Euro 6,1,2.0,1,2.0,140.0,5.2,0,0,0,0,0,1
325,44239.0,3,0,20.0,1,0,1,1984.0,7.0,149.0,1,Premium,Plus,Safety Premium Package,1538.0,New,1,Yes,Euro 6,1,1.0,0,0.0,180.0,6.5,0,0,0,0,0,1
325,10900.0,0,0,199000.0,0,1,1,1968.0,6.0,114.0,1,Standard,Standard,Safety Standard Package,1354.0,New,0,No,Euro 6,1,3.0,1,6.0,110.0,4.0,0,0,0,0,0,1
325,35990.0,0,0,22805.0,1,1,1,1968.0,7.0,97.0,1,Premium Plus,Plus,Safety Premium Package,1473.0,New,0,Yes,Euro 6,1,1.0,1,1.0,110.0,3.7,0,0,0,0,0,1
331,32890.0,0,0,29200.0,1,1,1,1968.0,7.0,114.0,1,Standard,Plus,Safety Premium Package,1577.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.3,0,0,0,0,0,1
325,28749.0,0,1,69450.0,1,0,1,1984.0,7.0,146.0,1,Standard,Plus,Safety Premium Package,1487.0,New,1,Yes,Euro 6,1,1.0,0,4.0,180.0,6.4,0,0,0,0,0,1
331,32990.0,0,0,27991.0,1,1,1,1968.0,7.0,136.0,2,Standard,Standard,Safety Premium Package,1575.0,New,0,Yes,Euro 6,0,1.0,0,3.0,140.0,5.2,0,0,0,0,0,1
331,43485.0,3,0,19855.0,1,0,1,1395.0,7.0,35.0,1,Standard,Plus,Safety Premium Package,1752.0,New,0,Yes,Euro 6,1,1.0,1,1.0,160.0,1.5,0,0,0,0,0,1
325,33980.0,0,0,32964.0,1,1,1,2000.0,7.0,102.0,1,Premium,Plus,Safety Premium Package,1532.0,New,1,Yes,Euro 6,0,2.0,1,1.0,110.0,3.9,0,0,0,0,0,1
331,42950.0,0,0,11610.0,1,1,1,2000.0,7.0,132.0,2,Premium,Plus,Safety Premium Package,1747.0,New,1,Yes,Euro 6,0,1.0,1,1.0,147.0,5.0,0,0,0,0,0,1
331,41980.0,2,0,27000.0,1,1,1,2000.0,7.0,132.0,2,Premium,Plus,Safety Premium Package,1745.0,New,1,Yes,Euro 6,0,1.0,1,1.0,140.0,5.0,0,0,0,0,0,1
331,44950.0,0,0,17866.0,1,1,1,2000.0,7.0,135.0,2,Premium,Plus,Safety Premium Package,1705.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,5.1,0,0,0,0,0,1
326,21450.0,0,0,26181.0,1,1,1,1598.0,6.0,108.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,2.0,85.0,4.2,0,0,0,0,0,1
331,34690.0,0,0,29875.0,1,1,1,1968.0,7.0,122.0,1,Premium,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,0,1.0,1,1.0,147.0,4.6,0,0,0,0,0,1
331,34840.0,0,0,50818.0,1,1,1,1968.0,7.0,136.0,2,Premium,Plus,Safety Premium Package,1762.0,New,1,Yes,Euro 6,1,1.0,1,3.0,140.0,5.2,0,0,0,0,0,1
325,35990.0,1,0,10.0,0,0,1,1498.0,6.0,117.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,0.0,110.0,5.1,0,0,0,0,0,1
325,17990.0,0,0,99781.0,0,1,1,1598.0,6.0,109.0,1,Standard,Plus,Safety Premium Package,1430.0,New,0,Yes,Euro 6,0,1.0,1,4.0,85.0,4.2,0,0,0,0,0,1
325,17193.0,0,1,39600.0,0,0,1,1197.0,6.0,114.0,1,Standard,Standard,Safety Premium Package,1252.0,New,0,No,Euro 6,0,1.0,1,5.0,81.0,4.9,0,0,0,0,0,1
325,31970.0,3,0,11832.0,0,1,1,1968.0,6.0,104.0,1,Premium,Plus,Safety Premium Package,1431.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.0,0,0,0,0,0,1
325,31870.0,3,0,29950.0,1,0,1,1498.0,7.0,107.0,1,Premium,Plus,Safety Premium Package,1471.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.7,0,0,0,0,0,1
331,39990.0,1,0,15.0,1,1,1,1968.0,7.0,126.0,1,Standard,Plus,Safety Premium Package,1625.0,New,0,Yes,Euro 6,1,1.0,1,0.0,147.0,4.8,0,0,0,0,0,1
326,15980.0,0,1,43591.0,0,0,1,999.0,6.0,116.0,1,Premium,Standard,Safety Premium Package,1229.0,New,0,No,Euro 6,0,1.0,1,3.0,85.0,4.9,0,0,0,0,0,1
325,38970.0,0,0,27364.0,1,1,1,1968.0,7.0,138.0,2,Premium,Plus,Safety Premium Package,1573.0,Not_passed,1,Yes,Euro 6,0,2.0,1,2.0,135.0,5.3,0,0,0,0,0,1
327,13230.0,0,0,76600.0,0,0,1,999.0,5.0,103.0,1,Standard,Plus,Safety Premium Package,1170.0,New,1,Yes,Euro 6,0,1.0,1,4.0,70.0,4.5,0,0,0,0,0,1
326,19877.0,0,0,51600.0,1,0,1,999.0,6.0,134.0,1,Premium,Standard,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,0,2.0,85.0,5.9,0,0,0,0,0,1
331,44950.0,0,0,24756.0,1,1,1,2000.0,7.0,135.0,2,Premium,Plus,Safety Premium Package,1705.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,5.1,0,0,0,0,0,1
326,21650.0,3,0,16690.0,0,0,1,999.0,6.0,111.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,1.0,85.0,4.9,0,0,0,0,0,1
326,22950.0,0,0,9894.0,1,1,1,1598.0,6.0,108.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,2.0,85.0,4.2,0,0,0,0,0,1
328,15450.0,3,0,7449.0,0,0,1,999.0,5.0,106.0,1,Standard,Plus,Safety Premium Package,1152.0,New,1,Yes,Euro 6,0,1.0,1,1.0,70.0,4.6,0,0,0,0,0,1
331,24730.0,0,1,46826.0,0,1,1,1968.0,6.0,105.0,1,Premium,Plus,Safety Premium Package,1485.0,New,0,No,Euro 6,0,1.0,1,3.0,110.0,4.0,0,0,0,0,0,1
325,21870.0,0,1,38912.0,0,1,1,1598.0,5.0,106.0,1,Standard,Standard,Safety Premium Package,1327.0,New,1,Yes,Euro 6,0,1.0,1,3.0,85.0,4.1,0,0,0,0,0,1
331,33990.0,0,0,48929.0,1,1,1,1968.0,7.0,137.0,2,Standard,Plus,Safety Premium Package,1575.0,New,0,Yes,Euro 6,1,1.0,1,4.0,140.0,5.2,0,0,0,0,0,1
331,45990.0,2,0,9000.0,1,1,1,1968.0,7.0,126.0,2,Standard,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,1,1.0,1,0.0,147.0,4.8,0,0,0,0,0,1
331,41990.0,1,0,20.0,1,1,1,1968.0,7.0,135.0,2,Standard,Plus,Safety Premium Package,1694.0,New,0,Yes,Euro 6,0,1.0,1,0.0,147.0,5.1,0,0,0,0,0,1
325,32870.0,3,0,30100.0,1,0,1,1498.0,7.0,107.0,1,Premium,Plus,Safety Premium Package,1471.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.7,0,0,0,0,0,1
331,45800.0,0,0,13250.0,1,1,1,1968.0,7.0,122.0,1,Premium,Plus,Safety Premium Package,1598.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,4.6,0,0,0,0,0,1
325,44690.0,1,0,515.0,1,0,1,1984.0,7.0,149.0,1,Standard,Plus,Safety Premium Package,1538.0,New,1,Yes,Euro 6,0,1.0,0,0.0,180.0,6.5,0,0,0,0,0,1
325,39390.0,0,0,15906.0,1,1,1,1968.0,7.0,135.0,2,Standard,Plus,Safety Premium Package,1602.0,New,1,Yes,Euro 6,0,1.0,1,1.0,147.0,5.1,0,0,0,0,0,1
331,43870.0,0,0,28113.0,1,1,1,1395.0,7.0,37.0,1,Standard,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,1,1.0,1,2.0,160.0,4.6,0,0,0,0,0,1
331,41490.0,0,0,21856.0,1,1,1,1968.0,7.0,122.0,1,Premium,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,4.6,0,0,0,0,0,1
325,23499.0,0,1,43615.0,1,0,1,1498.0,7.0,113.0,1,Standard,Plus,Safety Premium Package,1307.0,New,1,Yes,Euro 6,0,1.0,1,3.0,110.0,4.9,0,0,0,0,0,1
325,17190.0,0,0,59880.0,0,1,1,1598.0,6.0,109.0,1,Standard,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,4.0,85.0,4.3,0,0,0,0,0,1
325,24980.0,0,0,60525.0,1,1,1,1968.0,6.0,112.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,1,2.0,1,3.0,110.0,4.3,0,0,0,0,0,1
325,32870.0,3,0,25600.0,1,0,1,1498.0,7.0,107.0,1,Premium,Plus,Safety Premium Package,1471.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.7,0,0,0,0,0,1
326,18699.0,0,0,39900.0,0,0,1,999.0,6.0,111.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,3.0,85.0,4.9,0,0,0,0,0,1
326,24450.0,3,0,20960.0,0,0,1,1498.0,6.0,108.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,2.0,110.0,4.8,0,0,0,0,0,1
331,29970.0,0,1,45722.0,1,1,1,1968.0,7.0,121.0,1,Premium,Plus,Safety Premium Package,1674.0,New,1,Yes,Euro 6,0,1.0,1,3.0,140.0,4.6,0,0,0,0,0,1
331,33890.0,0,0,43329.0,1,1,1,1968.0,7.0,123.0,1,Premium,Plus,Safety Premium Package,1610.0,New,0,No,Euro 6,1,1.0,1,4.0,140.0,5.3,0,0,0,0,0,1
325,31870.0,3,0,25500.0,1,0,1,1498.0,7.0,107.0,1,Premium,Plus,Safety Premium Package,1471.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.7,0,0,0,0,0,1
331,41590.0,0,0,28110.0,1,1,1,1968.0,7.0,122.0,1,Premium,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,4.6,0,0,0,0,0,1
325,24970.0,0,1,44314.0,1,1,1,1968.0,7.0,110.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,3.0,110.0,4.2,0,0,0,0,0,1
325,25890.0,0,0,15600.0,0,0,1,999.0,6.0,106.0,1,Premium,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,1.0,81.0,4.7,0,0,0,0,0,1
325,29500.0,0,0,30200.0,1,0,1,1984.0,6.0,144.0,1,Premium,Plus,Safety Premium Package,1464.0,New,0,Yes,Euro 6,1,1.0,0,4.0,180.0,6.3,0,0,0,0,0,1
325,45980.0,2,0,18999.0,1,0,1,1395.0,6.0,33.0,1,Standard,Plus,Safety Premium Package,1707.0,New,0,No,Euro 6,0,1.0,1,1.0,110.0,1.5,0,0,0,0,0,1
331,44950.0,3,0,28767.0,1,1,1,2000.0,7.0,135.0,2,Premium,Plus,Safety Premium Package,1717.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,5.1,0,0,0,0,0,1
328,6800.0,0,0,119800.0,0,0,1,1198.0,5.0,128.0,1,Standard,Standard,Safety Premium Package,1152.0,New,1,Yes,Euro 5,0,1.0,1,10.0,51.0,5.1,0,0,0,0,0,1
326,18950.0,3,0,12500.0,0,0,1,999.0,6.0,111.0,1,Premium,Plus,Safety Premium Package,1229.0,New,1,Yes,Euro 6,0,1.0,1,1.0,81.0,4.9,0,0,0,0,0,1
325,31870.0,3,0,28100.0,1,0,1,1498.0,7.0,107.0,1,Premium,Plus,Safety Premium Package,1471.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.7,0,0,0,0,0,1
328,9990.0,0,0,117100.0,0,0,1,1197.0,5.0,107.0,1,Standard,Plus,Safety Premium Package,1152.0,New,1,Yes,Euro 6,0,2.0,1,5.0,66.0,4.7,0,0,0,0,0,1
325,17690.0,0,0,75486.0,0,0,1,1395.0,6.0,124.0,1,Standard,Plus,Safety Premium Package,1277.0,New,1,No,Euro 6,0,2.0,0,5.0,110.0,5.3,0,0,0,0,0,1
331,39790.0,0,0,19175.0,1,1,1,1968.0,7.0,122.0,1,Premium,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,1,1.0,1,1.0,147.0,4.6,0,0,0,0,0,1
331,23955.0,0,1,53800.0,1,0,1,1395.0,7.0,119.0,1,Standard,Plus,Safety Premium Package,1415.0,New,1,Yes,Euro 6,0,1.0,1,5.0,110.0,5.0,0,0,0,0,0,1
325,20900.0,0,0,43619.0,1,0,1,1798.0,6.0,0.0,1,Standard,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,1,2.0,1,7.0,132.0,6.1,0,0,0,0,0,1
325,33495.0,0,0,15093.0,1,1,1,1498.0,7.0,109.0,1,Premium,Plus,Safety Premium Package,1376.0,New,1,Yes,Euro 6,0,1.0,1,1.0,110.0,4.8,0,0,0,0,0,1
331,52440.0,2,0,14900.0,1,0,1,1984.0,7.0,196.0,2,Premium,Plus,Safety Premium Package,1575.0,New,1,Yes,Euro 6,1,1.0,0,0.0,206.0,7.4,0,0,0,0,0,1
328,16890.0,0,0,26668.0,1,0,1,999.0,7.0,108.0,1,Premium,Plus,Safety Premium Package,1181.0,New,1,Yes,Euro 6,0,1.0,1,4.0,81.0,4.7,0,0,0,0,0,1
325,24649.0,0,0,12950.0,0,1,1,1968.0,6.0,93.0,1,Standard,Plus,Safety Premium Package,1430.0,New,1,Yes,Euro 6,0,1.0,1,2.0,85.0,3.5,0,0,0,0,0,1
328,13890.0,0,0,64877.0,0,0,1,999.0,6.0,105.0,1,Standard,Plus,Safety Premium Package,1152.0,New,0,Yes,Euro 6,0,1.0,1,3.0,81.0,4.6,0,0,0,0,0,1
331,42970.0,2,0,2222.0,1,0,1,1498.0,7.0,121.0,1,Premium,Plus,Safety Premium Package,1491.0,New,0,No,Euro 6,0,1.0,1,0.0,110.0,5.3,0,0,0,0,0,1
331,34990.0,0,0,26000.0,1,1,1,1395.0,7.0,121.5,1,Standard,Plus,Safety Premium Package,1575.0,Not_passed,0,No,Euro 6,0,1.0,1,2.0,160.0,4.6,0,0,0,0,0,1
